"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00012917","1994-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.9",",X","1260.9","0","293.3",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","21","","","","19940806",",,0","19940831","+,,0","19940831","+,,0","15","","19940822",",,0","19940814",",,0","20.6",",0,06,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,22,","35.6",",0,14,","0.0","0","0.0",",0","118.0",",,,0","","","","","","","","","0",",,,0","27.79",",0","32.80",",,,0","22.78",",,,0","","","40",",X","","","","","315",",X","","","10.3",",X","","","","","13.9",",X","",""
"USW00012917","1994-09","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","3.3",",X","1467.1","0","206.2",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","21","","","","19940925",",,0","19940930","+,,0","19940930","+,,0","9","","19940901",",,0","19940904",",,0","10.6",",0,25,","0",",,0,30,+","0",",,0,30,+","70.9",",,0,01,","33.9",",0,04,","0.0","0","0.0",",0","136.5",",,,0","","","","","","","","","0",",,,0","25.21",",0","31.06",",,,0","19.35",",,,0","","","210",",X","","","","","225",",X","","","11.6",",X","","","","","25.7",",X","",""
"USW00012917","1994-10","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.1",",X","1591.3","0","124.2",",0","9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","19","","2","","19941027",",,0","19941031","+,,0","19941031","+,,0","4","","19941017",",,0","19941003",",,0","7.2",",0,27,","0",",,0,31,+","0",",,0,31,+","137.4",",,0,17,","33.9",",0,03,","12.5","0","12.5",",0","304.0",",,,0","","","","","","","","","0",",,,0","21.94",",0","27.03",",,,0","16.85",",,,0","","","120",",X","","","","","360",",X","","","11.2",",X","","","","","14.9",",X","",""
"USW00012917","1994-11","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.4",",X","1646.9","0","55.6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","18","","1","","19941130",",,0","19941130","+,,0","19941130","+,,0","2","","19941125",",,0","19941109","+,,0","5.0",",0,30,","0",",,0,30,+","0",",,0,30,+","7.1",",,0,25,","29.4",",0,09,+","61.5","0","49.0",",0","13.0",",,,0","","","","","","","","","0",",,,0","18.55",",0","23.61",",,,0","13.50",",,,0","","","180",",X","","","","","180",",X","","","11.2",",X","","","","","15.9",",X","",""
"USW00012917","1994-12","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.1",",X","1656.1","0","9.2",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","21","","4","","19941225","+,,0","19941231","+,,0","19941231","+,,0","2","","19941203",",,0","19941207",",,0","2.2",",0,25,+","0",",,0,31,+","0",",,0,31,+","75.4",",,0,03,","26.7",",0,07,","212.0","0","150.5",",0","174.4",",,,0","","","","","","","","","0",",,,0","13.77",",0","18.62",",,,0","8.93",",,,0","","","100",",X","","","","","90",",X","","","16.1",",X","","","","","22.6",",X","",""
"USW00012917","1995-01","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","4.7","0","4.7",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","14","","4","","19950131",",,0","19950103",",,0","19950103",",,0","7","","19950126",",,0","19950112",",,0","-1.1",",0,31,","0",",T,0,03,","0",",T,0,03,","20.8",",,0,26,","25.0",",0,12,","416.7","0","204.7",",0","103.5",",,,0","","","","","","","","","0",",T,,0","11.88",",0","17.28",",,,0","6.49",",,,0","","","170",",X","","","","","270",",X","","","15.6",",X","","","","","23.6",",X","",""
"USW00012917","1995-02","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.6",",X","14.2","0","9.5",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","18","","7","","19950208",",,0","19950228","+,,0","19950228","+,,0","5","","19950228",",,0","19950202",",,0","0.6",",0,08,","0",",,0,28,+","0",",,0,28,+","53.3",",,0,28,","26.7",",0,02,","529.3","0","112.6",",0","90.3",",,,0","","","","","","","","","0",",,,0","14.65",",0","20.55",",,,0","8.75",",,,0","","","20",",X","","","","","315",",X","","","10.7",",X","","","","","14.9",",X","",""
"USW00012917","1995-03","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","5.1",",X","54.9","0","40.7",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","21","","2","","19950309","+,,0","19950331","+,,0","19950331","+,,0","8","","19950329",",,0","19950321","+,,0","1.1",",0,09,+","0",",,0,31,+","0",",,0,31,+","34.0",",,0,29,","27.8",",0,21,+","612.1","0","82.8",",0","134.5",",,,0","","","","","","","","","0",",,,0","16.97",",0","21.83",",,,0","12.12",",,,0","","","280",",X","","","","","270",",X","","","13.0",",X","","","","","20.6",",X","",""
"USW00012917","1995-04","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","5.0",",X","123.2","0","68.3",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","17","","2","","19950402",",,0","19950430","+,,0","19950410",",,0","7","","19950410",",,0","19950418",",,0","7.8",",0,02,","0",",,0,30,+","0",",T,0,10,","41.4",",,0,10,","30.0",",0,18,","627.0","0","14.9",",0","104.6",",,,0","","","","","","","","","0",",T,,0","20.11",",0","25.68",",,,0","14.55",",,,0","","","320",",X","","","","","270",",X","","","11.6",",X","","","","","18.0",",X","",""
"USW00012917","1995-05","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.8",",X","328.7","0","205.5",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","20","","2","","19950509","+,,0","19950531","+,,0","19950531","+,,0","8","","19950508",",,0","19950510",",,0","13.3",",0,09,+","0",",,0,31,+","0",",,0,31,+","45.5",",,0,08,","33.9",",0,10,","627.0","0","0.0",",0","115.4",",,,0","","","","","","","","","0",",,,0","24.96",",0","29.81",",,,0","20.12",",,,0","","","350",",X","","","","","360",",X","","","13.4",",X","","","","","21.6",",X","",""
"USW00012917","1995-06","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.0",",X","583.0","0","254.3",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","13","","","","19950613",",,0","19950630","+,,0","19950630","+,,0","8","","19950630",",,0","19950625",",,0","15.0",",0,13,","0",",,0,30,+","0",",,0,30,+","109.2",",,0,30,","36.7",",0,25,","627.0","0","0.0",",0","235.3",",,,0","","","","","","","","","0",",,,0","26.81",",0","32.52",",,,0","21.10",",,,0","","","350",",X","","","","","270",",X","","","11.6",",X","","","","","16.4",",X","",""
"USW00012917","1995-07","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","3.2",",X","891.9","0","308.9",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","25","","","","19950729","+,,0","19950731","+,,0","19950731","+,,0","17","","19950731",",,0","19950728",",,0","21.1",",0,29,+","0",",,0,31,+","0",",,0,31,+","45.5",",,0,31,","36.1",",0,28,","0.0","0","0.0",",0","169.5",",,,0","","","","","","","","","0",",,,0","28.30",",0","33.20",",,,0","23.39",",,,0","","","","","50",",X","50",",X","","","","","","","19.7",",X","22.8",",X","","","",""
"USW00012917","1995-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.3",",X","1213.6","0","321.7",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","27","","3","","19950821","+,,0","19950831","+,,0","19950831","+,,0","16","","19950804",",,0","19950829","+,,0","22.2",",0,21,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,04,","35.6",",0,29,+","0.0","0","0.0",",0","126.2",",,,0","","","","","","","","","0",",,,0","28.71",",0","33.55",",,,0","23.87",",,,0","","","","","30",",X","30",",X","","","","","","","14.8",",X","17.4",",X","","","",""
"USW00012917","1995-09","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.8",",X","1461.4","0","247.8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","28","","","","19950923",",,0","19950930","+,,0","19950930","+,,0","4","","19950913",",,0","19950902",",,0","12.2",",0,23,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,13,","36.1",",0,02,","0.3","0","0.3",",0","16.9",",,,0","","","","","","","","","0",",,,0","26.59",",0","32.27",",,,0","20.90",",,,0","","","","","20",",X","20",",X","","","","","","","12.5",",X","14.8",",X","","","",""
"USW00012917","1995-10","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","3.8",",X","1548.4","0","87.0",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","22","","5","","19951021",",,0","19951031","+,,0","19951031","+,,0","3","","19951002",",,0","19951001",",,0","3.9",",0,21,","0",",,0,31,+","0",",,0,31,+","74.7",",,0,02,","33.3",",0,01,","12.8","0","12.5",",0","143.6",",,,0","","","","","","","","","0",",,,0","20.74",",0","26.75",",,,0","14.72",",,,0","","","","","10",",X","10",",X","","","","","","","13.0",",X","16.1",",X","","","",""
"USW00012917","1995-11","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.2",",X","1574.0","0","25.6",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","18","","4","","19951129","+,,0","19951130","+,,0","19951130","+,,0","5","","19951102",",,0","19951107",",,0","2.2",",0,29,+","0",",,0,30,+","0",",,0,30,+","54.6",",,0,02,","28.3",",0,07,","109.8","0","97.0",",0","121.2",",,,0","","","","","","","","","0",",,,0","15.95",",0","21.48",",,,0","10.42",",,,0","","","","","340",",X","330",",X","","","","","","","17.0",",X","20.6",",X","","","",""
"USW00012917","1995-12","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.2",",X","1600.4","0","26.4",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","12",",0","0",",0","19","","7","","19951210",",,0","19951231","+,,0","19951231","+,,0","3","","19951218",",,0","19951206",",,0","-2.2",",0,10,","0",",,0,31,+","0",",,0,31,+","122.7",",,0,18,","27.2",",0,06,","305.1","0","195.3",",0","283.3",",,,0","","","","","","","","","0",",,,0","12.89",",0","17.49",",,,0","8.28",",,,0","","","","","160",",X","250",",X","","","","","","","13.4",",X","16.1",",X","","","",""
"USW00012917","1996-01","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","1.6","0","1.6",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","10",",0","0",",0","19","","1","","19960108",",,0","19960131","+,,0","19960131","+,,0","3","","19960126",",,0","19960101",",,0","-6.1",",0,08,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,26,","24.4",",0,01,","529.8","0","224.7",",0","62.3",",,,0","","","","","","","","","0",",,,0","11.14",",0","17.28",",,,0","4.99",",,,0","","","","","170",",X","180",",X","","","","","","","13.9",",X","18.3",",X","","","",""
"USW00012917","1996-02","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.8",",X","23.4","0","21.8",",0","6",",0","3",",0","0",",0","","","","","0",",0","5",",0","0",",0","16",",0","0",",0","22","","13","","19960204","+,,0","","","","","3","","19960229",",,0","19960219",",,0","-6.1",",0,04,+","","","","","15.5",",,0,29,","27.8",",0,19,","700.0","0","170.2",",0","32.6",",,,0","","","","","","","","","","","13.22",",0","18.61",",,,0","7.82",",,,0","","","","","30",",X","30",",X","","","","","","","11.2",",X","14.8",",X","","","",""
"USW00012917","1996-03","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.6",",X","38.3","0","14.9",",0","7",",0","1",",0","0",",0","","","","","0",",0","3",",0","0",",0","16",",0","0",",0","23","","10","","19960309",",,0","","","","","","","19960306",",,0","19960330",",,0","-2.2",",0,09,","","","","","5.8",",,0,06,","27.8",",0,30,","855.9","0","155.9",",0","11.4",",,,0","","","","","","","","","","","13.79",",0","19.79",",,,0","7.78",",,,0","","","","","320",",X","330",",X","","","","","","","15.2",",X","20.1",",X","","","",""
"USW00012917","1996-04","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","5.0",",X","103.1","0","64.8",",0","9",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","27",",0","0",",0","21","","4","","19960407",",,0","","","","","4","","19960429",",,0","19960413",",,0","3.3",",0,07,","","","","","20.6",",,0,29,","30.0",",0,13,","897.8","0","41.9",",0","52.9",",,,0","","","","","","","","","","","19.10",",0","24.78",",,,0","13.42",",,,0","","","","","170",",X","180",",X","","","","","","","13.4",",X","16.1",",X","","","",""
"USW00012917","1996-05","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.6",",X","320.3","0","217.2",",0","2",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","2",",0","14","","3","","19960501",",,0","","","","","2","","19960511",",,0","19960529",",,0","9.4",",0,01,","","","","","22.4",",,0,11,","32.8",",0,29,","899.2","0","1.4",",0","26.5",",,,0","","","","","","","","","","","25.29",",0","29.56",",,,0","21.02",",,,0","","","","","100",",X","100",",X","","","","","","","14.3",",X","17.9",",X","","","",""
"USW00012917","1996-06","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.9",",X","572.9","0","252.6",",0","12",",0","8",",0","4",",0","","","","","0",",0","0",",0","0",",0","30",",0","16",",0","24","","2","","19960609",",,0","","","","","12","","19960617",",,0","19960627","+,,0","15.0",",0,09,","","","","","67.3",",,0,17,","33.9",",0,27,+","899.2","0","0.0",",0","260.3",",,,0","","","","","","","","","","","26.75",",0","31.79",",,,0","21.72",",,,0","","","","","50",",X","90",",X","","","","","","","13.9",",X","16.5",",X","","","",""
"USW00012917","1996-07","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.4",",X","885.5","0","312.6",",0","13",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","27",",0","23","","2","","19960726",",,0","","","","","21","","19960731",",,0","19960723",",,0","21.1",",0,26,","","","","","16.0",",,0,31,","35.6",",0,23,","0.0","0","0.0",",0","56.6",",,,0","","","","","","","","","","","28.42",",0","33.35",",,,0","23.48",",,,0","","","","","350",",X","340",",X","","","","","","","16.1",",X","19.2",",X","","","",""
"USW00012917","1996-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.7",",X","1161.9","0","276.4",",0","15",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","20","","1","","19960812",",,0","","","","","17","","19960822",",,0","19960802",",,0","19.4",",0,12,","","","","","39.1",",,0,22,","35.0",",0,02,","0.0","0","0.0",",0","161.1",",,,0","","","","","","","","","","","27.25",",0","31.92",",,,0","22.58",",,,0","","","","","100",",X","60",",X","","","","","","","13.0",",X","14.8",",X","","","",""
"USW00012917","1996-09","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.7",",X","1374.4","0","212.5",",0","16",",0","14",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","6",",0","24","","1","","19960929",",,0","","","","","11","","19960927",",,0","19960916","+,,0","11.7",",0,29,","","","","","137.9",",,0,27,","32.8",",0,16,+","0.0","0","0.0",",0","274.5",",,,0","","","","","","","","","","","25.42",",0","30.07",",,,0","20.76",",,,0","","","","","90",",X","90",",X","","","","","","","15.2",",X","20.1",",X","","","",""
"USW00012917","1996-10","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.1",",X","1481.4","0","107.0",",0","5",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","22","","4","","19961023",",,0","","","","","1","","19961024",",,0","19961003",",,0","5.0",",0,23,","","","","","53.8",",,0,24,","30.0",",0,03,","13.9","0","13.9",",0","112.6",",,,0","","","","","","","","","","","21.34",",0","26.47",",,,0","16.20",",,,0","","","","","330",",X","20",",X","","","","","","","11.2",",X","14.3",",X","","","",""
"USW00012917","1996-11","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.4",",X","1517.8","0","36.4",",0","6",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","16","","4","","19961127",",,0","","","","","","","19961116",",,0","19961101",",,0","2.8",",0,27,","","","","","61.0",",,0,16,","28.9",",0,01,","93.9","0","80.0",",0","122.4",",,,0","","","","","","","","","","","16.88",",0","21.72",",,,0","12.03",",,,0","","","","","270",",X","270",",X","","","","","","","14.3",",X","17.9",",X","","","",""
"USW00012917","1996-12","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.0",",X","1536.4","0","18.6",",0","11",",0","6",",0","1",",0","","","","","0",",0","4",",0","0",",0","17",",0","0",",0","22","","9","","19961219",",,0","","","","","5","","19961215",",,0","19961228","+,,0","-5.6",",0,19,","","","","","42.4",",,0,15,","25.0",",0,28,+","243.8","0","149.9",",0","82.9",",,,0","","","","","","","","","","","14.10",",0","18.98",",,,0","9.22",",,,0","","","","","170",",X","170",",X","","","","","","","11.6",",X","14.3",",X","","","",""
"USW00012917","1997-01","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.4",",X","11.3","0","11.3",",0","12",",0","7",",0","1",",0","","","","","0",",0","7",",0","0",",0","8",",0","0",",0","21","","8","","19970118",",,0","","","","","4","","19970106",",,0","19970124",",,0","-2.8",",0,18,","","","","","38.9",",,0,06,","25.6",",0,24,","489.7","0","245.9",",0","124.6",",,,0","","","","","","","","","","","10.76",",0","14.94",",,,0","6.59",",,,0","","","","","340",",X","330",",X","","","","","","","13.4",",X","15.2",",X","","","",""
"USW00012917","1997-02","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","5.1",",X","21.1","0","9.8",",0","15",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","19","","3","","19970216",",,0","","","","","3","","19970212",",,0","19970228",",,0","1.7",",0,16,","","","","","73.2",",,0,12,","26.1",",0,28,","641.9","0","152.2",",0","145.8",",,,0","","","","","","","","","","","13.25",",0","17.30",",,,0","9.19",",,,0","","","","","150",",X","150",",X","","","","","","","14.8",",X","17.9",",X","","","",""
"USW00012917","1997-03","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.5",",X","68.1","0","47.0",",0","15",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","24",",0","0",",0","26","","7","","19970303",",,0","","","","","4","","19970318",",,0","19970329","+,,0","5.6",",0,03,","","","","","25.9",",,0,18,","28.3",",0,29,+","679.7","0","37.8",",0","111.6",",,,0","","","","","","","","","","","18.63",",0","23.21",",,,0","14.05",",,,0","","","","","170",",X","170",",X","","","","","","","13.9",",X","16.5",",X","","","",""
"USW00012917","1997-04","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","96.3","0","28.2",",0","11",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","15","","1","","19970415","+,,0","","","","","3","","19970425",",,0","19970406",",,0","7.2",",0,15,+","","","","","85.1",",,0,25,","28.3",",0,06,","715.0","0","35.3",",0","125.0",",,,0","","","","","","","","","","","18.10",",0","22.95",",,,0","13.24",",,,0","","","","","160",",X","150",",X","","","","","","","14.3",",X","18.3",",X","","","",""
"USW00012917","1997-05","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","3.6",",X","253.7","0","157.4",",0","12",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","1",",0","17","","4","","19970505",",,0","","","","","8","","19970524",",,0","19970527",",,0","13.9",",0,05,","","","","","18.5",",,0,24,","32.2",",0,27,","715.0","0","0.0",",0","60.1",",,,0","","","","","","","","","","","23.41",",0","28.13",",,,0","18.69",",,,0","","","","","130",",X","130",",X","","","","","","","11.6",",X","13.9",",X","","","",""
"USW00012917","1997-06","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.9",",X","500.2","0","246.5",",0","9",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","10",",0","18","","1","","19970601",",,0","","","","","10","","19970607",",,0","19970625","+,,0","14.4",",0,01,","","","","","30.0",",,0,07,","33.3",",0,25,+","715.0","0","0.0",",0","91.5",",,,0","","","","","","","","","","","26.55",",0","31.17",",,,0","21.92",",,,0","","","","","330",",X","320",",X","","","","","","","13.4",",X","16.1",",X","","","",""
"USW00012917","1997-07","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.4",",X","823.8","0","323.6",",0","13",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","29",",0","16","","1","","19970715",",,0","","","","","17","","19970718",",,0","19970705","+,,0","21.7",",0,15,","","","","","69.3",",,0,18,","36.1",",0,05,+","0.0","0","0.0",",0","194.8",",,,0","","","","","","","","","","","28.77",",0","33.80",",,,0","23.74",",,,0","","","","","70",",X","70",",X","","","","","","","17.4",",X","21.9",",X","","","",""
"USW00012917","1997-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.8",",X","1132.5","0","308.7",",0","12",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","26",",0","18","","","","19970825",",,0","","","","","10","","19970810",",,0","19970821","+,,0","19.4",",0,25,","","","","","18.3",",,0,10,","35.6",",0,21,+","0.0","0","0.0",",0","51.3",",,,0","","","","","","","","","","","28.29",",0","33.13",",,,0","23.45",",,,0","","","","","70",",X","30",",X","","","","","","","14.3",",X","17.4",",X","","","",""
"USW00012917","1997-09","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","2.8",",X","1381.4","0","248.9",",0","7",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","18",",0","28","","3","","19970927",",,0","","","","","7","","19970923",",,0","19970909","+,,0","15.0",",0,27,","","","","","57.7",",,0,23,","35.0",",0,09,+","0.0","0","0.0",",0","138.0",",,,0","","","","","","","","","","","26.63",",0","31.89",",,,0","21.37",",,,0","","","","","0",",X","70",",X","","","","","","","44.3",",X","21.9",",X","","","",""
"USW00012917","1997-10","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.2",",X","1495.2","0","113.8",",0","8",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","1",",0","19","","2","","19971027",",,0","","","","","4","","19971013",",,0","19971001",",,0","5.6",",0,27,","","","","","25.4",",,0,13,","32.8",",0,01,","31.6","0","31.6",",0","49.5",",,,0","","","","","","","","","","","20.98",",0","25.69",",,,0","16.27",",,,0","","","","","150",",X","150",",X","","","","","","","13.0",",X","16.1",",X","","","",""
"USW00012917","1997-11","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","4.0",",X","1502.0","0","6.8",",0","10",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","22","","1","","19971117",",,0","","","","","2","","19971112",",,0","19971101",",,0","1.7",",0,17,","","","","","20.8",",,0,12,","28.3",",0,01,","162.5","0","130.9",",0","72.3",",,,0","","","","","","","","","","","14.20",",0","19.23",",,,0","9.16",",,,0","","","","","140",",X","20",",X","","","","","","","11.6",",X","14.3",",X","","","",""
