"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024028","1949-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","16",",0","0",",0","7",",0","28",",0","11",",0","0",",0","0",",0","5","","","","19490201",",,0","19490204","+,,0","19490212","+,,0","","","19490213","+,,0","19490222",",,0","-25.6",",0,01,","457",",,0,04,+","5",",,0,12,+","0.3",",,0,13,+","13.3",",0,22,","3144.9","0","629.8",",0","0.6",",,,0","","","","","","","19",",,,0","-4.16",",0","3.37",",,,0","-11.69",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","3",",0","0",",0","5",",0","3",",0","0",",0","30",",0","1",",0","1",",0","0",",0","7","","","","19490314",",,0","19490308",",,0","19490308",",,0","2","","19490308",",,0","19490319",",,0","-15.0",",0,14,","102",",,0,08,","140",",,0,08,","8.4",",,0,08,","21.1",",0,19,","3649.4","0","504.5",",0","22.3",",,,0","","","","","","","293",",,,0","2.06",",0","9.14",",,,0","-5.02",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","15",",0","0",",0","1","","","","19490404",",,0","19490430","+,,0","19490420","+,,0","2","","19490430",",,0","19490424",",,0","-7.2",",0,04,","0",",,0,30,+","0",",T,0,20,+","12.7",",,0,30,","30.0",",0,24,","3914.8","0","265.4",",0","29.4",",,,0","","","","","","","0",",T,,0","9.49",",0","18.72",",,,0","0.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","5.5","0","5.5",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","6","","","","19490501",",,0","19490531","+,,0","19490513",",,0","13","","19490513",",,0","19490503",",,0","1.1",",0,01,","0",",,0,31,+","10",",,0,13,","29.2",",,0,13,","31.7",",0,03,","4025.2","0","110.4",",0","109.4",",,,0","","","","","","","10",",,,0","14.95",",0","22.46",",,,0","7.43",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","60.5","0","55.0",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","5",",0","5","","","","19490602",",,0","19490630","+,,0","19490606",",,0","11","","19490606",",,0","19490629",",,0","4.4",",0,02,","0",",,0,30,+","0",",T,0,06,","31.0",",,0,06,","38.9",",0,29,","4070.5","0","45.3",",0","84.7",",,,0","","","","","","","0",",T,,0","18.66",",0","26.04",",,,0","11.28",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","234.9","0","174.4",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","19490721",",,0","19490731","+,,0","19490731","+,,0","13","","19490729",",,0","19490702",",,0","8.3",",0,21,","0",",,0,31,+","0",",T,0,31,+","20.1",",,0,29,","38.3",",0,02,","0.3","0","0.3",",0","64.7",",,,0","","","","","","","0",",T,,0","23.95",",0","32.80",",,,0","15.10",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","364.1","0","129.2",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","1","","","","19490831",",,0","19490831","+,,0","19490820",",,0","13","","19490814",",,0","19490823",",,0","8.9",",0,31,","0",",,0,31,+","0",",T,0,20,","12.7",",,0,14,","36.7",",0,23,","2.5","0","2.2",",0","40.8",",,,0","","","","","","","0",",T,,0","22.43",",0","31.16",",,,0","13.70",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","372.7","0","8.6",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","24",",0","3",",0","5","","","","19490913",",,0","19490930","+,,0","19490930","+,,0","6","","19490906",",,0","19490916",",,0","-1.1",",0,13,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,06,","35.0",",0,16,","89.0","0","86.5",",0","19.0",",,,0","","","","","","","0",",,,0","15.74",",0","25.22",",,,0","6.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","374.4","0","1.7",",0","7",",0","3",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","8",",0","0",",0","5","","","","19491031","+,,0","19491031","+,,0","19491019",",,0","2","","19491018",",,0","19491005",",,0","-4.4",",0,31,+","0",",,0,31,+","43",",,0,19,","15.2",",,0,18,","31.7",",0,05,","381.2","0","292.2",",0","38.3",",,,0","","","","","","","51",",,,0","8.96",",0","16.64",",,,0","1.28",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","374.4","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","5",",0","0",",0","","","","","19491121",",,0","19491130","+,,0","19491130","+,,0","","","19491115",",,0","19491107","+,,0","-10.0",",0,21,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,15,","21.7",",0,07,+","726.5","0","345.3",",0","1.3",",,,0","","","","","","","0",",,,0","6.82",",0","16.77",",,,0","-3.13",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1949-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","374.4","0","0.0",",0","4",",0","0",",0","0",",0","5",",0","1",",0","5",",0","31",",0","7",",0","0",",0","0",",0","1","","","","19491212",",,0","19491212","+,,0","19491211",",,0","","","19491211",",,0","19491202",",,0","-20.6",",0,12,","76",",,0,12,+","79",",,0,11,","1.3",",,0,11,","18.9",",0,02,","1376.2","0","649.7",",0","2.4",",,,0","","","","","","","95",",,,0","-2.62",",0","5.97",",,,0","-11.22",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","6",",0","1",",0","11",",0","30",",0","11",",0","0",",0","0",",0","","","","","19500126",",,0","19500126","+,,0","19500125",",,0","","","19500125",",,0","19500121",",,0","-28.3",",0,26,","127",",,0,26,+","135",",,0,25,","2.8",",,0,25,","19.4",",0,21,","2129.2","0","753.0",",0","4.2",",,,0","","","","","","","164",",,,0","-5.96",",0","3.75",",,,0","-15.66",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","1",",0","2",",0","28",",0","2",",0","1",",0","0",",0","1","","","","19500202",",,0","19500208","+,,0","19500207",",,0","","","19500207",",,0","19500226",",,0","-20.0",",0,02,","0",",T,0,08,+","43",",,0,07,","3.6",",,0,07,","22.8",",0,26,","2613.5","0","484.3",",0","5.4",",,,0","","","","","","","58",",,,0","1.04",",0","10.53",",,,0","-8.46",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","6",",0","4",",0","3",",0","31",",0","5",",0","1",",0","0",",0","1","","","","19500313",",,0","19500312",",,0","19500311",",,0","","","19500326",",,0","19500305",",,0","-26.7",",0,13,","102",",,0,12,","76",",,0,11,","7.6",",,0,26,","22.8",",0,05,","3181.6","0","568.1",",0","12.5",",,,0","","","","","","","235",",,,0","0.01",",0","8.69",",,,0","-8.67",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","3",",0","0",",0","22",",0","0",",0","6",",0","0",",0","6","","","","19500404",",,0","19500428","+,,0","19500428",",,0","1","","19500409",",,0","19500422",",,0","-11.1",",0,04,","0",",T,0,28,+","64",",,0,28,","8.9",",,0,09,","28.3",",0,22,","3543.4","0","361.8",",0","23.2",",,,0","","","","","","","140",",,,0","6.27",",0","14.78",",,,0","-2.23",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","2.8","0","2.8",",0","16",",0","7",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","11",",0","0",",0","6","","","","19500506",",,0","19500531","+,,0","19500507",",,0","6","","19500525",",,0","19500523",",,0","-1.7",",0,06,","0",",,0,31,+","69",",,0,07,","14.0",",,0,25,","31.1",",0,23,","3773.4","0","230.0",",0","66.7",",,,0","","","","","","","145",",,,0","11.00",",0","18.51",",,,0","3.50",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","64.3","0","61.5",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","1","","","","19500604",",,0","19500630","+,,0","19500615",",,0","6","","19500618",",,0","19500606",",,0","3.9",",0,04,","0",",,0,30,+","0",",T,0,15,","6.1",",,0,18,","35.0",",0,06,","3806.9","0","33.5",",0","15.0",",,,0","","","","","","","0",",T,,0","19.27",",0","28.02",",,,0","10.51",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","154.7","0","90.4",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","2","","","","19500713",",,0","19500731","+,,0","19500722","+,,0","16","","19500724",",,0","19500710",",,0","7.2",",0,13,","0",",,0,31,+","0",",T,0,22,+","14.2",",,0,24,","36.1",",0,10,","4.4","0","4.4",",0","67.6",",,,0","","","","","","","0",",T,,0","21.11",",0","29.02",",,,0","13.19",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","239.5","0","84.8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","4","","","","19500821","+,,0","19500831","+,,0","19500805",",,0","5","","19500805",",,0","19500818",",,0","6.7",",0,21,+","0",",,0,31,+","0",",T,0,05,","5.6",",,0,05,","35.0",",0,18,","18.0","0","13.6",",0","14.4",",,,0","","","","","","","0",",T,,0","20.63",",0","29.83",",,,0","11.43",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","264.9","0","25.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","8","","","","19500927",",,0","19500930","+,,0","19500930","+,,0","5","","19500916",",,0","19500902",",,0","4.4",",0,27,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,16,","33.9",",0,02,","126.0","0","108.0",",0","67.2",",,,0","","","","","","","0",",,,0","15.58",",0","22.11",",,,0","9.05",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","266.3","0","1.4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","21",",0","0",",0","2","","","","19501030","+,,0","19501031","+,,0","19501001",",,0","1","","19501001",",,0","19501012",",,0","-1.1",",0,30,+","0",",,0,31,+","0",",T,0,01,","4.3",",,0,01,","30.0",",0,12,","306.3","0","180.3",",0","4.3",",,,0","","","","","","","0",",T,,0","12.56",",0","22.19",",,,0","2.93",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","266.3","0","0.0","2,0","3",",0","3",",0","0",",0","3",",0","3",",0","3",",0","26",",0","2","2,0","1","2,0","0","2,0","2","","","","19501124",",,0","19501124","+,,0","19501108",",,0","","","19501108",",,0","19501105",",2,0","-20.6",",0,24,","51",",,0,24,+","46",",,0,08,","4.1",",,0,08,","21.1","2,0,05,","755.9","0","449.6","2,0","9.9",",,,0","","","","","","","128",",,,0","1.96","2,0","10.28","2,,,0","-6.37",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1950-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","266.3","0","0.0",",0","1",",0","1",",0","0",",0","4",",0","1",",0","3",",0","30",",0","2",",0","0",",0","0",",0","1","","","","19501206",",,0","19501207","+,,0","19501204",",,0","","","19501204",",,0","19501225",",,0","-22.2",",0,06,","25",",,0,07,+","25",",,0,04,","3.3",",,0,04,","17.2",",0,25,","1308.0","0","552.1",",0","3.3",",,,0","","","","","","","31",",,,0","0.52",",0","8.96",",,,0","-7.92",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","5",",0","3",",0","6",",0","31",",0","7",",0","0",",0","0",",0","1","","","","19510131",",,0","19510129",",,0","19510128",",,0","","","19510128",",,0","19510126","+,,0","-28.9",",0,31,","152",",,0,29,","74",",,0,28,","3.6",",,0,28,","16.1",",0,26,+","2008.4","0","700.4",",0","9.3",",,,0","","","","","","","206",",,,0","-4.26",",0","3.49",",,,0","-12.01",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","6",",0","1",",0","4",",0","26",",0","3",",0","0",",0","0",",0","6","","","","19510201",",,0","19510201",",,0","19510212",",,0","","","19510204",",,0","19510210",",,0","-29.4",",0,01,","76",",,0,01,","61",",,0,12,","1.5",",,0,04,","19.4",",0,10,","2530.0","0","521.6",",0","3.1",",,,0","","","","","","","89",",,,0","-0.29",",0","8.54",",,,0","-9.13",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","2",",0","3",",0","0",",0","30",",0","6",",0","1",",0","0",",0","","","","","19510308",",,0","19510320",",,0","19510320","+,,0","","","19510319","+,,0","19510326",",,0","-16.7",",0,08,","51",",,0,20,","46",",,0,20,+","2.0",",,0,19,+","22.2",",0,26,","3104.0","0","574.0",",0","6.3",",,,0","","","","","","","130",",,,0","-0.18",",0","7.88",",,,0","-8.24",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","7",",0","0",",0","1",",0","1",",0","0",",0","21",",0","0",",0","5",",0","0",",0","3","","","","19510416",",,0","19510420",",,0","19510420",",,0","3","","19510423",",,0","19510429",",,0","-12.2",",0,16,","25",",,0,20,","25",",,0,20,","10.4",",,0,23,","26.7",",0,29,","3497.2","0","393.2",",0","43.2",",,,0","","","","","","","36",",,,0","5.23",",0","13.06",",,,0","-2.61",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","5.2","0","5.2",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","3","","","","19510511","+,,0","19510531","+,,0","19510530","+,,0","10","","19510516",",,0","19510528",",,0","1.7",",0,11,+","0",",,0,31,+","0",",T,0,30,+","21.3",",,0,16,","32.2",",0,28,","3641.0","0","143.8",",0","62.0",",,,0","","","","","","","0",",T,,0","13.86",",0","21.00",",,,0","6.73",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","13.6","0","8.4",",0","20",",0","8",",0","2",",0","0",",0","0","1,0","0",",0","1",",0","0",",0","22",",0","0",",0","4","","","","19510602",",,0","19510630","+,,0","19510602",",1,0","22","","19510618",",,0","19510616",",,0","0.0",",0,02,","0",",,0,30,+","3","1,,0,02,","34.8",",,0,18,","30.0",",0,16,","3735.2","0","94.2",",0","122.6",",,,0","","","","","","","3","1,,,0","15.47",",0","22.27",",,,0","8.67",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","150.9","0","137.3",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","3","","","","19510711",",,0","19510731","+,,0","19510731","+,,0","10","","19510711",",,0","19510707",",,0","9.4",",0,11,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,11,","37.8",",0,07,","16.3","0","16.3",",0","46.9",",,,0","","","","","","","0",",,,0","22.23",",0","29.77",",,,0","14.70",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","247.4","0","96.5",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","3","","","","19510815",",,0","19510831","+,,0","19510831","+,,0","12","","19510831",",,0","19510801",",,0","7.8",",0,15,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,31,","36.1",",0,01,","26.0","0","9.7",",0","27.3",",,,0","","","","","","","0",",,,0","21.13",",0","29.00",",,,0","13.26",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","254.1","0","6.7",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","1",",0","4","","","","19510927",",,0","19510930","+,,0","19510902",",,0","5","","19510902",",,0","19510908",",,0","-1.7",",0,27,","0",",,0,30,+","0",",T,0,02,","65.0",",,0,02,","32.8",",0,08,","148.4","0","122.4",",0","97.0",",,,0","","","","","","","0",",T,,0","14.48",",0","22.39",",,,0","6.57",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","254.1","0","0.0",",0","9",",0","3",",0","0",",0","1",",0","1",",0","0",",0","14",",0","1",",0","8",",0","0",",0","1","","","","19511031",",,0","19511026",",,0","19511026",",,0","2","","19511005",",,0","19511001",",,0","-5.6",",0,31,","25",",,0,26,","48",",,0,26,","12.7",",,0,05,","29.4",",0,01,","443.6","0","295.2",",0","25.8",",,,0","","","","","","","58",",,,0","8.81",",0","15.87",",,,0","1.75",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","254.1","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","30",",0","2",",0","0",",0","0",",0","1","","","","19511102",",,0","19511105","+,,0","19511101",",,0","","","19511105","+,,0","19511110",",,0","-18.3",",0,02,","0",",T,0,05,+","13",",,0,01,","0.8",",,0,05,+","20.6",",0,10,","935.8","0","492.2",",0","1.6",",,,0","","","","","","","21",",,,0","1.93",",0","10.94",",,,0","-7.09",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1951-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","254.1","0","0.0",",0","7",",0","3",",0","0",",0","7",",0","2",",0","6",",0","30",",0","13",",0","0",",0","0",",0","2","","","","19511220",",,0","19511231","+,,0","19511231","+,,0","","","19511231","+,,0","19511201",",,0","-25.6",",0,20,","25",",,0,31,+","33",",,0,31,+","2.8",",,0,31,+","20.0",",0,01,","1658.7","0","722.9",",0","11.5",",,,0","","","","","","","102",",,,0","-4.99",",0","1.82",",,,0","-11.79",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1952-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","10",",0","1",",0","6",",0","31",",0","6",",0","0",",0","0",",0","","","","","19520101",",,0","19520123",",,0","19520123",",,0","","","19520123",",,0","19520116",",,0","-25.6",",0,01,","127",",,0,23,","145",",,0,23,","2.3",",,0,23,","16.7",",0,16,","2304.3","0","645.6",",0","5.9",",,,0","","","","","","","178",",,,0","-2.49",",0","5.47",",,,0","-10.46",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1952-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","6",",0","3",",0","1",",0","29",",0","4",",0","0",",0","0",",0","4","","","","19520225",",,0","19520214",",,0","19520213",",,0","","","19520213",",,0","19520211","+,,0","-23.3",",0,25,","76",",,0,14,","74",",,0,13,","6.1",",,0,13,","15.6",",0,11,+","2856.1","0","551.8",",0","12.4",",,,0","","","","","","","181",",,,0","-0.69",",0","6.56",",,,0","-7.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1952-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","8",",0","3",",0","1",",0","30",",0","5",",0","0",",0","0",",0","8","","","","19520303",",,0","19520317",",,0","19520317",",,0","","","19520317",",,0","19520330","+,,0","-20.0",",0,03,","102",",,0,17,","152",",,0,17,","12.7",",,0,17,","18.9",",0,30,+","3433.9","0","577.8",",0","27.8",",,,0","","","","","","","392",",,,0","-0.31",",0","5.82",",,,0","-6.44",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1952-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","1.7","0","1.7",",0","6",",0","2",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","11",",0","0",",0","2","","","","19520409",",,0","19520408",",,0","19520408",",,0","3","","19520403",",,0","19520427",",,0","-6.1",",0,09,","0",",T,0,08,","33",",,0,08,","9.1",",,0,03,","30.0",",0,27,","3711.1","0","277.2",",0","20.9",",,,0","","","","","","","36",",,,0","9.15",",0","17.67",",,,0","0.63",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1952-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","6.8","0","5.1",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","5","","","","19520511",",,0","19520531","+,,0","19520529","+,,0","12","","19520516",",,0","19520504","+,,0","-1.1",",0,11,","0",",,0,31,+","0",",T,0,29,+","16.5",",,0,16,","30.6",",0,04,+","3858.2","0","147.1",",0","57.7",",,,0","","","","","","","0",",T,,0","13.75",",0","20.94",",,,0","6.56",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024028","1952-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","124.1","0","117.3",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","1","","","","19520616",",,0","19520621",",,0","19520624","+,,0","12","","19520621",",,0","19520615","+,,0","7.2",",0,16,","0",",T,0,21,","0",",T,0,24,+","31.8",",,0,21,","38.3",",0,15,+","3858.5","0","0.3",",0","87.4",",,,0","","","","","","","0",",T,,0","22.24",",0","30.84",",,,0","13.63",",,,0","","","","","","","","","","","","","","","","","",""
