"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00032444","1967-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.6","0","0.0",",0","3",",0","2",",0","0",",0","3",",0","1",",0","0",",0","21",",0","0",",0","0",",0","0",",0","","","19670221",",,0","19670216",",,0","19670216",",,0","","","19670202",",,0","19670214","+,,0","-11.7",",0,21,","178",",,0,16,","165",",,0,16,","18.5",",,0,02,","18.9",",0,14,+","1623.9","0","","","406.6",",0","","","","","","","","","","","33.8",",,,0","165",",,,0","3.81",",0","10.45",",,,0","-2.83",",,,0"
"USC00032444","1967-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","31.2","0","30.6",",0","6",",0","4",",0","0",",0","0",",0","1",",0","0",",0","8",",0","1",",0","19",",0","0",",0","","","19670308",",,0","19670331","+,,0","19670306",",,0","1","","19670306",",,0","19670311",",,0","-11.1",",0,08,","0",",,0,31,+","51",",,0,06,","10.2",",,0,06,","29.4",",0,11,","1795.2","0","","","171.3",",0","","","","","","","","","","","34.9",",,,0","51",",,,0","13.79",",0","20.34",",,,0","7.25",",,,0"
"USC00032444","1967-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","61.4","0","30.2",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19670424",",,0","19670430","+,,0","19670430","+,,0","9","","19670413",",,0","19670406","+,,0","1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","29.0",",,0,13,","28.9",",0,06,+","1846.6","0","","","51.4",",0","","","","","","","","","","","126.8",",,,0","0",",,,0","17.63",",0","23.19",",,,0","12.07",",,,0"
"USC00032444","1967-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","115.0","0","53.6",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19670503",",,0","19670531","+,,0","19670531","+,,0","5","","19670505",",,0","19670511",",,0","2.2",",0,03,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,05,","31.1",",0,11,","1900.1","0","","","53.5",",0","","","","","","","","","","","109.7",",,,0","0",",,,0","18.34",",0","24.70",",,,0","11.97",",,,0"
"USC00032444","1967-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","287.4","0","172.4",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","19670603",",,0","19670630","+,,0","19670630","+,,0","10","","19670611",",,0","19670619",",,0","8.3",",0,03,","0",",,0,30,+","0",",,0,30,+","58.4",",,0,11,","32.8",",0,19,","1901.2","0","","","1.1",",0","","","","","","","","","","","155.5",",,,0","0",",,,0","24.04",",0","29.79",",,,0","18.29",",,,0"
"USC00032444","1967-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","465.5","0","178.1",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19670715",",,0","19670731","+,,0","19670731","+,,0","4","","19670705",",,0","19670731",",,0","10.6",",0,15,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,05,","35.6",",0,31,","0.3","0","","","0.3",",0","","","","","","","","","","","61.4",",,,0","0",",,,0","24.07",",0","30.22",",,,0","17.92",",,,0"
"USC00032444","1967-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","622.7","0","157.2",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","19670812",",,0","19670831","+,,0","19670831","+,,0","6","","19670805",",,0","19670808",",,0","8.3",",0,12,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,05,","35.6",",0,08,","1.7","0","","","1.4",",0","","","","","","","","","","","18.0",",,,0","0",",,,0","23.36",",0","30.48",",,,0","16.24",",,,0"
"USC00032444","1967-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","689.9","0","67.2",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19670929",",,0","19670930","+,,0","19670930","+,,0","1","","19670916",",,0","19670914",",,0","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","18.0",",,0,16,","30.0",",0,14,","27.3","0","","","25.6",",0","","","","","","","","","","","60.9",",,,0","0",",,,0","19.72",",0","25.87",",,,0","13.57",",,,0"
"USC00032444","1967-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","727.9","0","38.0","1,0","8",",0","6",",0","4",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","20",",0","0",",0","","","19671019",",1,0","19671031","+,,0","19671031","+,,0","5","","19671030",",,0","19671005","+,,0","0.0","1,0,19,","0",",,0,31,+","0",",,0,31,+","96.5",",,0,30,","29.4",",0,05,+","132.1","0","","","104.8",",0","","","","","","","","","","","205.1",",,,0","0",",,,0","16.08","1,0","22.45",",,,0","9.71","1,,,0"
"USC00032444","1967-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","727.9","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","1",",0","0",",0","","","19671107","+,,0","19671130","+,,0","19671128","+,,0","","","19671129",",,0","19671112",",,0","-5.0",",0,07,+","0",",,0,30,+","0",",T,0,28,+","11.2",",,0,29,","25.0",",0,12,","422.0","0","","","289.9",",0","","","","","","","","","","","26.0",",,,0","0",",T,,0","8.67",",0","14.85",",,,0","2.49",",,,0"
"USC00032444","1967-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","727.9","0","0.0",",0","11",",0","7",",0","1",",0","2",",0","2",",0","0",",0","18",",0","1",",0","0",",0","0",",0","","","19671226",",,0","19671231","+,,0","19671231","+,,0","2","","19671214",",,0","19671221","+,,0","-10.0",",0,26,","25",",,0,31,+","25",",,0,31,+","43.7",",,0,14,","19.4",",0,21,+","835.8","0","","","413.8",",0","","","","","","","","","","","108.7",",,,0","55",",,,0","4.99",",0","10.39",",,,0","-0.42",",,,0"
"USC00032444","1968-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","7",",0","5",",0","0",",0","1",",0","0",",0","1",",0","20",",0","4",",0","0",",0","0",",0","","","19680107",",,0","19680101",",,0","19680113","+,,0","1","","19680129",",,0","19680121",",,0","-18.9",",0,07,","25",",,0,01,","0",",T,0,13,+","15.5",",,0,29,","18.3",",0,21,","1308.7","0","","","472.9",",0","","","","","","","","","","","51.5",",,,0","0",",T,,0","3.08",",0","8.09",",,,0","-1.93",",,,0"
"USC00032444","1968-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","5",",0","3",",0","1",",0","0",",0","1",",0","0",",0","23",",0","1",",0","0",",0","0",",0","","","19680212",",,0","19680215",",,0","19680215",",,0","1","","19680201",",,0","19680201",",,0","-11.1",",0,12,","0",",T,0,15,","25",",,0,15,","37.6",",,0,01,","17.8",",0,01,","1773.6","0","","","464.9",",0","","","","","","","","","","","56.9",",,,0","38",",,,0","2.30",",0","8.15",",,,0","-3.54",",,,0"
"USC00032444","1968-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","3.6","0","3.6",",0","9",",0","7",",0","1",",0","3",",0","2",",0","0",",0","10",",0","0",",0","8",",0","0",",0","","","19680313",",,0","19680312",",,0","19680312",",,0","4","","19680319",",,0","19680328",",,0","-12.2",",0,13,","203",",,0,12,","279",",,0,12,","46.2",",,0,19,","26.1",",0,28,","2047.9","0","","","274.3",",0","","","","","","","","","","","142.7",",,,0","317",",,,0","9.60",",0","15.15",",,,0","4.06",",,,0"
"USC00032444","1968-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","17.7","0","14.1","1,0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","20","1,0","0","1,0","","","19680405",",,0","19680430","+,,0","19680430","+,,0","9","","19680419",",,0","19680417",",1,0","-2.8",",0,05,","0",",,0,30,+","0",",,0,30,+","44.5",",,0,19,","27.8","1,0,17,","2149.8","0","","","101.9","1,0","","","","","","","","","","","93.1",",,,0","0",",,,0","15.39","1,0","22.02","1,,,0","8.77",",,,0"
"USC00032444","1968-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","62.4","0","44.7",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","19680521",",,0","19680531","+,,0","19680531","+,,0","11","","19680525",",,0","19680502",",,0","3.9",",0,21,","0",",,0,31,+","0",",,0,31,+","47.8",",,0,25,","30.0",",0,02,","2197.2","0","","","47.4",",0","","","","","","","","","","","146.2",",,,0","0",",,,0","18.24",",0","23.78",",,,0","12.71",",,,0"
"USC00032444","1968-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","227.1","0","164.7",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19680627",",,0","19680630","+,,0","19680630","+,,0","6","","19680625",",,0","19680622","+,,0","10.0",",0,27,","0",",,0,30,+","0",",,0,30,+","34.5",",,0,25,","31.7",",0,22,+","2199.4","0","","","2.2",",0","","","","","","","","","","","101.1",",,,0","0",",,,0","23.75",",0","29.34",",,,0","18.16",",,,0"
"USC00032444","1968-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","440.1","0","213.0",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","19680704",",,0","19680731","+,,0","19680731","+,,0","7","","19680701",",,0","19680727",",,0","11.1",",0,04,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,01,","34.4",",0,27,","0.0","0","","","0.0",",0","","","","","","","","","","","74.1",",,,0","0",",,,0","25.20",",0","30.77",",,,0","19.64",",,,0"
"USC00032444","1968-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","680.4","0","240.3",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","19680827","+,,0","19680831","+,,0","19680831","+,,0","7","","19680810",",,0","19680808",",,0","14.4",",0,27,+","0",",,0,31,+","0",",,0,31,+","22.9",",,0,10,","36.1",",0,08,","0.0","0","","","0.0",",0","","","","","","","","","","","99.2",",,,0","0",",,,0","26.09",",0","31.68",",,,0","20.49",",,,0"
"USC00032444","1968-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","761.2","0","80.8",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","19680910",",,0","19680930","+,,0","19680930","+,,0","2","","19680924",",,0","19680908",",,0","5.6",",0,10,","0",",,0,30,+","0",",,0,30,+","55.4",",,0,24,","32.8",",0,08,","8.8","0","","","8.8",",0","","","","","","","","","","","101.9",",,,0","0",",,,0","20.73",",0","27.83",",,,0","13.64",",,,0"
"USC00032444","1968-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","795.3","0","34.1",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","22",",0","0",",0","","","19681029","+,,0","19681031","+,,0","19681031","+,,0","2","","19681005",",,0","19681030","+,,0","-1.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","20.6",",,0,05,","28.3",",0,30,+","111.6","0","","","102.8",",0","","","","","","","","","","","37.1",",,,0","0",",,,0","16.12",",0","22.74",",,,0","9.49",",,,0"
"USC00032444","1968-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","798.1","0","2.8",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","8",",0","0",",0","1",",0","0",",0","","","19681112",",,0","19681130","+,,0","19681111",",,0","3","","19681115",",,0","19681101",",,0","-6.7",",0,12,","0",",,0,30,+","0",",T,0,11,","56.9",",,0,15,","23.9",",0,01,","442.2","0","","","330.6",",0","","","","","","","","","","","206.8",",,,0","0",",T,,0","7.41",",0","11.89",",,,0","2.92",",,,0"
"USC00032444","1968-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","798.1","0","0.0","4,0","6",",0","6",",0","1",",0","1",",0","0",",0","0","4,0","19","4,0","3","3,0","0","3,0","0","3,0","","","19681231",",4,0","19681228",",,0","19681228",",,0","","","19681227",",,0","19681227",",3,0","-15.6","4,0,31,","25",",,0,28,","20",",,0,28,","73.7",",,0,27,","16.7","3,0,27,","849.5","0","","","407.3","3,0","","","","","","","","","","","125.5",",,,0","20",",,,0","3.26","4,0","9.46","3,,,0","-2.95","4,,,0"
"USC00032444","1969-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","20",",0","3",",0","0",",0","0",",0","","","19690104",",,0","19690131","+,,0","19690131","+,,0","","","19690129",",,0","19690122",",,0","-14.4",",0,04,","0",",,0,31,+","0",",,0,31,+","75.7",",,0,29,","19.4",",0,22,","1288.6","0","","","439.1",",0","","","","","","","","","","","103.4",",,,0","0",",,,0","4.17",",0","9.71",",,,0","-1.37",",,,0"
"USC00032444","1969-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","5",",0","4",",0","1",",0","4",",","","","0",",0","18",",0","1",",0","0",",0","0",",0","","","19690218",",,0","19690215",",,0","","","1","","19690215",",,0","19690207",",,0","-7.2",",0,18,","127",",,0,15,","","","76.2",",,0,15,","19.4",",0,07,","1657.3","0","","","368.7",",0","","","","","","","","","","","105.9",",,,0","","","5.16",",0","10.82",",,,0","-0.49",",,,0"
"USC00032444","1969-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","21",",0","1",",0","3",",0","0",",0","","","19690309",",,0","19690331","+,,0","19690308",",,0","1","","19690323",",,0","19690319",",,0","-9.4",",0,09,","0",",,0,31,+","0",",T,0,08,","53.8",",,0,23,","26.1",",0,19,","2049.0","0","","","391.7",",0","","","","","","","","","","","66.3",",,,0","0",",T,,0","5.70",",0","11.86",",,,0","-0.47",",,,0"
"USC00032444","1969-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","13.4","0","13.4","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","22","1,0","0","1,0","","","19690429",",1,0","19690430","+,,0","19690430","+,,0","7","","19690427",",,0","19690416",",1,0","1.1","1,0,29,","0",",,0,30,+","0",",,0,30,+","58.9",",,0,27,","28.9","1,0,16,","2133.3","0","","","84.3","1,0","","","","","","","","","","","94.6",",,,0","0",",,,0","15.89","1,0","22.49","1,,,0","9.29","1,,,0"
"USC00032444","1969-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","85.4","0","72.0",",0","9",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19690511",",,0","19690531","+,,0","19690531","+,,0","1","","19690517",",,0","19690530","+,,0","6.1",",0,11,","0",",,0,31,+","0",",,0,31,+","76.7",",,0,17,","30.6",",0,30,+","2147.5","0","","","14.2",",0","","","","","","","","","","","180.6",",,,0","0",",,,0","20.20",",0","26.06",",,,0","14.34",",,,0"
"USC00032444","1969-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","235.7","0","150.3",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","19690603","+,,0","19690630","+,,0","19690630","+,,0","1","","19690609",",,0","19690630",",,0","9.4",",0,03,+","0",",,0,30,+","0",",,0,30,+","17.8",",,0,09,","33.9",",0,30,","2156.1","0","","","8.6",",0","","","","","","","","","","","92.4",",,,0","0",",,,0","23.06",",0","28.59",",,,0","17.52",",,,0"
"USC00032444","1969-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","536.8","0","301.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","19690729",",,0","19690731","+,,0","19690731","+,,0","6","","19690722",",,0","19690714",",,0","14.4",",0,29,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,22,","38.3",",0,14,","0.0","0","","","0.0",",0","","","","","","","","","","","30.5",",,,0","0",",,,0","28.05",",0","33.71",",,,0","22.38",",,,0"
"USC00032444","1969-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","760.8","0","224.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19690823","+,,0","19690831","+,,0","19690831","+,,0","4","","19690816",",,0","19690809",",,0","15.0",",0,23,+","0",",,0,31,+","0",",,0,31,+","21.6",",,0,16,","38.3",",0,09,","0.0","0","","","0.0",",0","","","","","","","","","","","31.0",",,,0","0",",,,0","25.56",",0","32.05",",,,0","19.07",",,,0"
"USC00032444","1969-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","873.0","0","112.2","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","3",",0","","","19690924",",1,0","19690930","+,,0","19690930","+,,0","3","","19690907",",,0","19690906","+,,0","6.7","1,0,24,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,07,","32.8",",0,06,+","4.4","0","","","4.4",",0","","","","","","","","","","","55.2",",,,0","0",",,,0","22.04","1,0","28.59",",,,0","15.50","1,,,0"
"USC00032444","1969-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","918.3","0","45.3",",0","8",",0","8",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","1",",0","","","19691028",",,0","19691031","+,,0","19691031","+,,0","4","","19691011",",,0","19691002",",,0","-2.2",",0,28,","0",",,0,31,+","0",",,0,31,+","69.9",",,0,11,","32.2",",0,02,","135.1","0","","","130.7",",0","","","","","","","","","","","238.8",",,,0","0",",,,0","15.58",",0","21.71",",,,0","9.45",",,,0"
"USC00032444","1969-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","918.3","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","4",",0","0",",0","","","19691128",",,0","19691130","+,,0","19691117","+,,0","2","","19691111",",,0","19691110","+,,0","-8.9",",0,28,","0",",,0,30,+","0",",T,0,17,+","12.7",",,0,11,","22.8",",0,10,+","418.3","0","","","283.2",",0","","","","","","","","","","","19.1",",,,0","0",",T,,0","8.89",",0","15.85",",,,0","1.94",",,,0"
"USC00032444","1969-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","918.3","0","0.0",",0","9",",0","8",",0","1",",0","2","1,","","","0",",0","19",",0","1",",0","0",",0","0",",0","","","19691231",",,0","19691230",",1,0","","","1","","19691229",",,0","19691213",",,0","-8.3",",0,31,","152","1,,0,30,","","","46.2",",,0,29,","17.2",",0,13,","860.8","0","","","442.5",",0","","","","","","","","","","","108.8",",,,0","","","4.06",",0","8.83",",,,0","-0.71",",,,0"
"USC00032444","1970-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","1,0","5",",0","4",",0","1",",0","19",",0","0","4,0","3",",0","25",",0","8","1,0","1","1,0","0","1,0","","","19700108",",,0","19700110","+,,0","19700120",",4,0","","","19700119",",,0","19700128",",1,0","-21.7",",0,08,","178",",,0,10,+","13","4,,0,20,","25.4",",,0,19,","22.2","1,0,28,","1433.6","0","","","572.8","1,0","","","","","","","","","","","43.3",",,,0","13","4,,,0","-0.76","1,0","5.07","1,,,0","-6.60",",,,0"
"USC00032444","1970-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","1",",0","0",",0","0",",0","","","19700203",",1,0","19700228","+,,0","19700228","+,,0","","","19700202",",,0","19700217",",,0","-14.4","1,0,03,","0",",,0,28,+","0",",,0,28,+","12.7",",,0,02,","18.3",",0,17,","1793.9","0","","","360.3",",0","","","","","","","","","","","34.6",",,,0","0",",,,0","5.11","1,0","11.34",",,,0","-1.12","1,,,0"
"USC00032444","1970-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","12",",0","9",",0","0",",0","","","3",",0","0",",0","14",",0","1",",0","3",",0","0",",0","","","19700313",",,0","","","19700317",",,0","3","","19700303",",,0","19700324",",,0","-10.0",",0,13,","","","127",",,0,17,","18.5",",,0,03,","22.2",",0,24,","2152.3","0","","","358.4",",0","","","","","","","","","","","83.8",",,,0","254",",,,0","6.77",",0","12.10",",,,0","1.45",",,,0"
"USC00032444","1970-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","21.4","0","21.4","1,0","10",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","23",",0","0",",0","","","19700402",",1,0","19700430","+,,0","19700430","+,,0","8","","19700424",",,0","19700428",",,0","-2.2","1,0,02,","0",",,0,30,+","0",",,0,30,+","58.9",",,0,24,","28.9",",0,28,","2238.4","0","","","86.1",",0","","","","","","","","","","","195.7",",,,0","0",",,,0","16.14","1,0","22.44",",,,0","9.83","1,,,0"
"USC00032444","1970-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",0","29",",0","0",",0","","","","","19700531","+,,0","19700531","+,,0","6","","19700515",",,0","19700521",",,0","","","0",",,0,31,+","0",",,0,31,+","9.9",",,0,15,","30.0",",0,21,","","","","","","","","","","","","","","","","","22.3",",,,0","0",",,,0","","","26.74",",,,0","",""
"USC00032444","1970-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","161.1","1,0","7",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","11",",0","","","19700603",",1,0","19700630","+,,0","19700630","+,,0","1","","19700601",",,0","19700630",",,0","10.6","1,0,03,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,01,","33.9",",0,30,","","","","","9.4",",0","","","","","","","","","","","75.0",",,,0","0",",,,0","23.55","1,0","29.12",",,,0","17.98","1,,,0"
"USC00032444","1970-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","257.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19700722",",,0","19700731","+,,0","19700731","+,,0","7","","19700711",",,0","19700731",",,0","10.0",",0,22,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,11,","37.8",",0,31,","0.0","0","","","0.0",",0","","","","","","","","","","","20.0",",,,0","0",",,,0","26.63",",0","33.45",",,,0","19.82",",,,0"
"USC00032444","1970-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","294.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","19700826","+,,0","19700831","+,,0","19700831","+,,0","7","","19700822",",,0","19700808",",,0","13.3",",0,26,+","0",",,0,31,+","0",",,0,31,+","16.8",",,0,22,","40.6",",0,08,","0.0","0","","","0.0",",0","","","","","","","","","","","29.6",",,,0","0",",,,0","27.83",",0","34.94",",,,0","20.72",",,,0"
"USC00032444","1970-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","163.5",",0","12",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","19700927",",,0","19700930","+,,0","19700930","+,,0","9","","19700923",",,0","19700907",",,0","6.1",",0,27,","0",",,0,30,+","0",",,0,30,+","80.3",",,0,23,","32.8",",0,07,","12.0","0","","","12.0",",0","","","","","","","","","","","254.4",",,,0","0",",,,0","23.38",",0","28.58",",,,0","18.19",",,,0"
"USC00032444","1970-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","14.4",",0","12",",0","10",",0","4",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","","","19701016","+,,0","19701031","+,,0","19701031","+,,0","10","","19701027",",,0","19701002",",,0","0.0",",0,16,+","0",",,0,31,+","0",",,0,31,+","41.7",",,0,27,","27.8",",0,02,","145.4","0","","","133.4",",0","","","","","","","","","","","197.4",",,,0","0",",,,0","14.49",",0","19.78",",,,0","9.21",",,,0"
"USC00032444","1970-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","0.0","1,0","8",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","4",",0","0",",0","","","19701124",",1,0","19701130","+,,0","19701101",",,0","2","","19701108",",,0","19701107",",,0","-12.2","1,0,24,","0",",,0,30,+","0",",T,0,01,","21.1",",,0,08,","23.9",",0,07,","447.3","0","","","301.9",",0","","","","","","","","","","","63.3",",,,0","0",",T,,0","8.06","1,0","13.82",",,,0","2.30","1,,,0"
