"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00228374","1973-11","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1122.3","0","10.4",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","19731111",",,0","19731130","+,,0","19731130","+,,0","","","19731121",",,0","19731105",",,0","-1.7",",0,11,","0",",,0,30,+","0",",,0,30,+","53.6",",,0,21,","28.3",",0,05,","","","147.8","0","","","","","","","114.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156.8",",,,0","0",",,,0","14.86",",0","21.59",",,,0","8.13",",,,0","1788",",,,0"
"USC00228374","1973-12","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1122.3","0","0.0",",0","5",",0","4",",0","4",",0","0",",0","0",",0","0",",0","13",",0","0",",0","6",",0","0",",0","","","19731221",",,0","19731231","+,,0","19731231","+,,0","","","19731225",",,0","19731230",",,0","-8.9",",0,21,","0",",,0,31,+","0",",,0,31,+","48.8",",,0,25,","23.9",",0,30,","","","502.0","0","","","","","","","354.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.1",",,,0","0",",,,0","6.91",",0","13.11",",,,0","0.71",",,,0","2666",",,,0"
"USC00228374","1974-01","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","0.0","0","0.0",",0","18",",0","16",",0","7",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10",",0","0",",0","","","19740102","+,,0","19740131","+,,0","19740131","+,,0","","","19740111",",,0","19740123","+,,0","-5.6",",0,02,+","0",",,0,31,+","0",",,0,31,+","45.0",",,0,11,","24.4",",0,23,+","","","774.3","0","","","","","","","272.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344.4",",,,0","0",",,,0","9.55",",0","14.82",",,,0","4.28",",,,0","2049",",,,0"
"USC00228374","1974-02","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","0.0","0","0.0",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","3",",0","0",",0","","","19740226",",,0","19740228","+,,0","19740228","+,,0","","","19740222",",,0","19740203","+,,0","-7.2",",0,26,","0",",,0,28,+","0",",,0,28,+","25.4",",,0,22,","23.3",",0,03,+","","","1066.8","0","","","","","","","292.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.7",",,,0","0",",,,0","7.89",",0","14.33",",,,0","1.45",",,,0","2254",",,,0"
"USC00228374","1974-03","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","29.2","0","29.2",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","21",",0","0",",0","","","19740323",",,0","19740331","+,,0","19740331","+,,0","","","19740329",",,0","19740330",",,0","-5.0",",0,23,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,29,","30.0",",0,30,","106.9",",,,0","1197.5","0","","","","","","","130.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5",",,,0","0",",,,0","15.06",",0","22.04",",,,0","8.08",",,,0","2175",",,,0"
"USC00228374","1974-04","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","56.8","0","27.6","1,0","7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","20","1,0","1","1,0","","","19740409","+,,0","19740430","+,,0","19740430","+,,0","","","19740413",",,0","19740401",",1,0","1.7",",0,09,+","0",",,0,30,+","0",",,0,30,+","68.8",",,0,13,","32.2","1,0,01,","153.8","2,,,0","1275.1","0","","","","","","","77.6","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187.7",",,,0","0",",,,0","16.60","1,0","23.97","1,,,0","9.24",",,,0","2037",",,,0"
"USC00228374","1974-05","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","","","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","19740508","+,,0","19740531","+,,0","19740531","+,,0","","","19740512",",,0","","","9.4",",0,08,+","0",",,0,31,+","0",",,0,31,+","45.2",",,0,12,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.8",",,,0","0",",,,0","","","","","16.34",",,,0","1340",",,,0"
"USC00228374","1974-06","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","135.7",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","19740625",",,0","19740630","+,,0","19740630","+,,0","","","19740623",",,0","19740622",",,0","10.0",",0,25,","0",",,0,30,+","0",",,0,30,+","66.0",",,0,23,","34.4",",0,22,","","","","","","","","","","","1.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.3",",,,0","0",",,,0","22.82",",0","28.95",",,,0","16.68",",,,0","1438","1,,,0"
"USC00228374","1974-07","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","257.6",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19740701",",,0","19740731","+,,0","19740731","+,,0","","","19740708",",,0","19740723",",,0","18.3",",0,01,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,08,","36.7",",0,23,","171.3","3,,,0","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1",",,,0","0",",,,0","26.64",",0","32.94",",,,0","20.35",",,,0","995",",,,0"
"USC00228374","1974-08","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","221.4",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","19740805",",,0","19740831","+,,0","19740831","+,,0","","","19740813",",,0","19740818",",,0","13.3",",0,05,","0",",,0,31,+","0",",,0,31,+","41.1",",,0,13,","34.4",",0,18,","168.4","1,,,0","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.6",",,,0","0",",,,0","25.47",",0","32.06",",,,0","18.89",",,,0","1169",",,,0"
"USC00228374","1974-09","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","92.5",",0","11",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","19740904",",,0","19740930","+,,0","19740930","+,,0","","","19740906",",,0","19740912",",,0","7.2",",0,04,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,06,","32.2",",0,12,","","","26.6","0","","","","","","","26.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179.4",",,,0","0",",,,0","20.53",",0","25.98",",,,0","15.08",",,,0","1627",",,,0"
"USC00228374","1974-10","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","17.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19741004",",,0","19741031","+,,0","19741031","+,,0","","","19741016",",,0","19741013",",,0","0.6",",0,04,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,16,","28.9",",0,13,","85.0","4,,,0","101.7","0","","","","","","","75.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0",",,,0","0",",,,0","16.47",",0","24.13",",,,0","8.81",",,,0","1332",",,,0"
"USC00228374","1974-11","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","12.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10",",0","0",",0","","","19741129",",,0","19741130","+,,0","19741130","+,,0","","","19741105",",,0","19741104","+,,0","-2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,05,","28.3",",0,04,+","73.7","3,,,0","326.4","0","","","","","","","224.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6",",,,0","0",",,,0","11.26",",0","17.69",",,,0","4.83",",,,0","1653",",,,0"
"USC00228374","1974-12","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","0.0",",0","11",",0","10",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","2",",0","0",",0","","","19741210",",,0","19741231","+,,0","19741231","+,,0","","","19741224",",,0","19741225",",,0","-5.6",",0,10,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,24,","23.9",",0,25,","","","644.3","0","","","","","","","317.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167.5",",,,0","0",",,,0","8.08",",0","14.26",",,,0","1.90",",,,0","1683",",,,0"
"USC00228374","1975-01","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1.6","0","1.6","1,0","12",",0","11",",0","2",",0","0","4,0","2",",0","0","1,0","10","1,0","1",",0","7",",0","0",",0","","","19750113",",1,0","19750131","+,4,0","19750113","+,,0","","","19750111",",,0","19750128",",,0","-8.9","1,0,13,","0","4,,0,31,+","51",",,0,13,+","49.0",",,0,11,","26.1",",0,28,","","","937.4","0","","","","","","","293.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.8",",,,0","102",",,,0","8.56","1,0","14.72",",,,0","2.39","1,,,0","2030",",,,0"
"USC00228374","1975-02","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","2.7","0","1.1",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","4",",0","0",",0","","","19750210",",,0","19750228","+,,0","19750228","+,,0","","","19750216",",,0","19750201",",,0","-5.0",",0,10,","0",",,0,28,+","0",",,0,28,+","53.3",",,0,16,","23.3",",0,01,","","","1186.3","0","","","","","","","248.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.0",",,,0","0",",,,0","9.48",",0","15.31",",,,0","3.65",",,,0","2174",",,,0"
"USC00228374","1975-03","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","9.9","0","7.2",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","9",",0","0",",0","9",",0","0",",0","","","19750306",",,0","19750331","+,,0","19750331","+,,0","","","19750314",",,0","19750324","+,,0","-2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","102.9",",,0,14,","27.2",",0,24,+","","","1418.2","0","","","","","","","231.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258.9",",,,0","0",",,,0","11.08",",0","17.58",",,,0","4.59",",,,0","2764",",,,0"
"USC00228374","1975-04","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","42.1","0","32.2",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","","","19750404",",,0","19750430","+,,0","19750430","+,,0","","","19750410",",,0","19750428","+,,0","-0.6",",0,04,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,10,","29.4",",0,28,+","","","1529.6","0","","","","","","","111.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.3",",,,0","0",",,,0","15.69",",0","21.98",",,,0","9.41",",,,0","1649",",,,0"
"USC00228374","1975-05","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","178.7","0","136.6",",0","14",",0","13",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","19750513","+,,0","19750531","+,,0","19750531","+,,0","","","19750517",",,0","19750527",",,0","13.9",",0,13,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,17,","33.3",",0,27,","159.5","4,,,0","1529.6","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.9",",,,0","0",",,,0","22.74",",0","28.17",",,,0","17.31",",,,0","1144",",,,0"
"USC00228374","1975-06","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","375.2","0","196.5",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","19750602",",,0","19750630","+,,0","19750630","+,,0","","","19750622",",,0","19750630","+,,0","13.9",",0,02,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,22,","33.3",",0,30,+","","","1529.6","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4",",,,0","0",",,,0","24.88",",0","30.39",",,,0","19.37",",,,0","1188",",,,0"
"USC00228374","1975-07","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","635.5","0","260.3",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","19750713",",,0","19750731","+,,0","19750731","+,,0","","","19750708",",,0","19750708","+,,0","15.6",",0,13,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,08,","35.6",",0,08,+","167.3","1,,,0","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5",",,,0","0",",,,0","26.73",",0","32.27",",,,0","21.19",",,,0","1307",",,,0"
"USC00228374","1975-08","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","877.8","0","242.3",",0","11",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19750810",",,0","19750831","+,,0","19750831","+,,0","","","19750817",",,0","19750816",",,0","17.8",",0,10,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,17,","34.4",",0,16,","131.5","3,,,0","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.8",",,,0","0",",,,0","26.15",",0","31.26",",,,0","21.03",",,,0","1090",",,,0"
"USC00228374","1975-09","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","995.8","0","118.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","","","19750928","+,,0","19750930","+,,0","19750930","+,,0","","","19750923",",,0","19750905","+,,0","7.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","23.4",",,0,23,","34.4",",0,05,+","117.2","1,,,0","25.8","0","","","","","","","25.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2",",,,0","0",",,,0","21.41",",0","26.98",",,,0","15.83",",,,0","1236",",,,0"
"USC00228374","1975-10","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1037.0","0","41.2",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","19751019",",,0","19751031","+,,0","19751031","+,,0","","","19751017",",,0","19751012",",,0","5.0",",0,19,","0",",,0,31,+","0",",,0,31,+","104.9",",,0,17,","31.7",",0,12,","97.6","3,,,0","92.7","0","","","","","","","66.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.6",",,,0","0",",,,0","17.50",",0","23.53",",,,0","11.48",",,,0","1242",",,,0"
"USC00228374","1975-11","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1050.4","0","13.4",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","14",",0","0",",0","","","19751127",",,0","19751130","+,,0","19751130","+,,0","","","19751107",",,0","19751109","+,,0","-5.0",",0,27,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,07,","26.7",",0,09,+","","","303.5","0","","","","","","","210.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.0",",,,0","0",",,,0","11.75",",0","17.91",",,,0","5.59",",,,0","1366",",,,0"
"USC00228374","1975-12","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1050.7","0","0.3",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","16",",0","1",",0","7",",0","0",",0","","","19751219",",,0","19751231","+,,0","19751231","+,,0","","","19751226",",,0","19751216",",,0","-10.0",",0,19,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,26,","23.9",",0,16,","","","672.1","0","","","","","","","368.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.6",",,,0","0",",,,0","6.45",",0","12.36",",,,0","0.54",",,,0","1466",",,,0"
"USC00228374","1976-01","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","0.0","0","0.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","22",",0","1",",0","0",",0","0",",0","","","19760109",",,0","19760131","+,,0","19760131","+,,0","","","19760126",",,0","19760131",",,0","-12.2",",0,09,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,26,","20.6",",0,31,","","","1115.0","0","","","","","","","442.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1",",,,0","0",",,,0","4.05",",0","10.36",",,,0","-2.27",",,,0","2029",",,,0"
"USC00228374","1976-02","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","2.5","0","2.5",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","","","19760208","+,,0","19760229","+,,0","19760229","+,,0","","","19760206",",,0","19760218",",,0","-4.4",",0,08,+","0",",,0,29,+","0",",,0,29,+","66.0",",,0,06,","26.7",",0,18,","","","1304.4","0","","","","","","","189.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.8",",,,0","0",",,,0","11.89",",0","18.86",",,,0","4.91",",,,0","1619",",,,0"
"USC00228374","1976-03","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","12.0","0","9.5",",0","14",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","19760317",",,0","19760331","+,,0","19760331","+,,0","","","19760327",",,0","19760305",",,0","0.6",",0,17,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,27,","28.3",",0,05,","","","1450.2","0","","","","","","","145.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266.4",",,,0","0",",,,0","13.94",",0","19.48",",,,0","8.40",",,,0","1920",",,,0"
"USC00228374","1976-04","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","38.1","0","26.1",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19760410",",,0","19760430","+,,0","19760430","+,,0","","","19760425",",,0","19760424",",,0","3.3",",0,10,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,25,","29.4",",0,24,","160.3","2,,,0","1510.8","0","","","","","","","60.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0",",,,0","0",",,,0","17.18",",0","24.25",",,,0","10.11",",,,0","1688",",,,0"
"USC00228374","1976-05","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","70.0","0","31.9",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","19760505","+,,0","19760531","+,,0","19760531","+,,0","","","19760514",",,0","19760531","+,,0","5.6",",0,05,+","0",",,0,31,+","0",",,0,31,+","51.6",",,0,14,","29.4",",0,31,+","138.3","5,,,0","1543.1","0","","","","","","","32.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.2",",,,0","0",",,,0","18.32",",0","24.14",",,,0","12.50",",,,0","1654",",,,0"
"USC00228374","1976-06","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","246.0","0","176.0",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","19760607",",,0","19760630","+,,0","19760630","+,,0","","","19760602",",,0","19760629","+,,0","13.3",",0,07,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,02,","33.3",",0,29,+","164.1",",,,0","1543.1","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.8",",,,0","0",",,,0","24.20",",0","29.76",",,,0","18.64",",,,0","1007",",,,0"
"USC00228374","1976-07","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","510.8","0","264.8",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19760701",",,0","19760731","+,,0","19760731","+,,0","","","19760726",",,0","19760726",",,0","16.1",",0,01,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,26,","37.2",",0,26,","194.9","1,,,0","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.8",",,,0","0",",,,0","26.87",",0","32.91",",,,0","20.84",",,,0","1132",",,,0"
"USC00228374","1976-08","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","744.5","0","233.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","19760809",",,0","19760831","+,,0","19760831","+,,0","","","19760817",",,0","19760821","+,,0","13.9",",0,09,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,17,","36.1",",0,21,+","168.7",",,,0","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2",",,,0","0",",,,0","25.87",",0","32.37",",,,0","19.37",",,,0","1565",",,,0"
"USC00228374","1976-09","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","874.1","0","129.6",",0","10",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","19760911",",,0","19760930","+,,0","19760930","+,,0","","","19760908",",,0","19760920",",,0","9.4",",0,11,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,08,","32.2",",0,20,","124.0","4,,,0","3.0","0","","","","","","","3.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.8",",,,0","0",",,,0","22.55",",0","28.27",",,,0","16.83",",,,0","1070",",,,0"
"USC00228374","1976-10","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","895.5","0","21.4",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","19761029",",,0","19761031","+,,0","19761031","+,,0","","","19761006",",,0","19761005","+,,0","1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,06,","30.6",",0,05,+","84.4","2,,,0","140.2","0","","","","","","","137.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6",",,,0","0",",,,0","14.60",",0","21.11",",,,0","8.08",",,,0","1400",",,,0"
"USC00228374","1976-11","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","895.5","0","0.0",",0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","4",",0","0",",0","","","19761130",",,0","19761130","+,,0","19761130","+,,0","","","19761128",",,0","19761128",",,0","-7.8",",0,30,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,28,","23.3",",0,28,","","","467.8","0","","","","","","","327.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3",",,,0","0",",,,0","7.41",",0","14.10",",,,0","0.73",",,,0","1343",",,,0"
"USC00228374","1976-12","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","895.5","0","0.0",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","18",",0","0",",0","1",",0","0",",0","","","19761231",",,0","19761231","+,,0","19761231","+,,0","","","19761212",",,0","19761219",",,0","-10.0",",0,31,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,12,","21.7",",0,19,","","","868.0","0","","","","","","","400.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.9",",,,0","0",",,,0","5.42",",0","11.65",",,,0","-0.80",",,,0","1772",",,,0"
"USC00228374","1977-01","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","0.0","0","0.0",",0","6",",0","6",",0","2",",0","2",",0","1",",0","0",",0","27",",0","9",",0","0",",0","0",",0","","","19770117",",,0","19770119","+,,0","19770118",",,0","","","19770114",",,0","19770128",",,0","-15.6",",0,17,","25",",,0,19,+","25",",,0,18,","49.8",",,0,14,","16.1",",0,28,","","","1444.0","0","","","","","","","576.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.8",",,,0","25",",,,0","-0.25",",0","5.21",",,,0","-5.70",",,,0","",""
"USC00228374","1977-02","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","0.3","0","0.3",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","5",",0","0",",0","","","19770206",",,0","19770228","+,,0","19770228","+,,0","","","19770224",",,0","19770226",",,0","-7.8",",0,06,","0",",,0,28,+","0",",,0,28,+","24.4",",,0,24,","28.9",",0,26,","","","1751.4","0","","","","","","","307.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4",",,,0","0",",,,0","7.36",",0","14.86",",,,0","-0.13",",,,0","1725",",,,0"
"USC00228374","1977-03","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","6.7","0","6.4",",0","7",",0","6",",0","4",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","","","19770301",",,0","19770331","+,,0","19770331","+,,0","","","19770304",",,0","19770331",",,0","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","110.7",",,0,04,","29.4",",0,31,","109.7","4,,,0","1892.3","0","","","","","","","140.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278.1",",,,0","0",",,,0","14.00",",0","20.46",",,,0","7.53",",,,0","2502",",,,0"
